source,target,weight
17489,13207,0.7926797294391354
17489,13354,0.838504359312532
17489,11200,0.8438468135702691
17489,18734,0.8596631829755097
17489,22399,0.8683881301469368
17489,23899,0.8471973601944528
17489,22508,0.8114396222942633
11346,1950,0.87526387891965
11346,7416,0.8524746826000864
11346,1527,0.8431423925739522
11346,11590,0.8679309280252868
11346,20589,0.887151017443653
13396,3013,0.8120279706135985
13396,12384,0.8517687301633755
13396,12450,0.8295783726028151
13396,16535,0.9000258194022268
13396,18231,0.7982412716501669
50261,30552,0.8880353927167344
50261,32453,0.8366744180413284
50261,45524,0.8876099879374266
50261,48397,0.8304835380878697
50261,51864,0.8947906080999033
50261,53440,0.9297337613036755
50261,66499,0.9441781717770101
50261,68208,0.9125899963887991
50261,68433,0.8954468203454278
50261,57105,0.8764131599154006
78934,55739,0.8376188495513036
78934,69943,0.7928704388914051
78934,70271,0.8745543397706466
78934,75798,0.8613984568966564
78934,86939,0.8838872555861835
78934,89402,0.9027992873683051
78934,81328,0.8597188288342842
27736,4944,0.8850461990876951
27736,11558,0.8753516786379079
27736,14077,0.8874539363001155
27736,19908,0.936728506557711
27736,22508,0.83999651109739
27736,23899,0.868826846669782
27736,26046,0.8742620664075499
27736,10761,0.8682284790023681
27736,28005,0.8976785444455934
27736,28584,0.7771529963858274
5210,172,0.8159102129879032
5210,974,0.8297194120809319
5210,4944,0.8534373185642
5210,11200,0.8341984036867016
5210,13606,0.821475964638781
5210,21979,0.8753059693210239
5210,19351,0.8069418176037176
95324,76627,0.8367044912865124
95324,84213,0.8215556245098543
95324,87161,0.84476358463961
95324,89402,0.8159023520550003
95324,95343,0.8148990089453063
19549,7152,0.8696257650095593
19549,9152,0.8330121432911497
19549,18734,0.8338148172787494
19549,1980,0.8589259862531128
19549,6441,0.8305903314081624
19549,9278,0.8181664553593895
19549,9640,0.8159053067038059
19549,11305,0.8333912552084053
19549,28584,0.830942413483258
66657,85767,0.8791350080099622
66657,86665,0.8746875486130622
66657,87254,0.9092936643188256
66657,88224,0.8866693412625684
66657,94575,0.8983991399757351
66657,96364,0.9030636356208734
66657,67934,0.8303835915999827
66657,68433,0.8710539426651726
66657,75525,0.8554276353732312
66657,76361,0.8481086676290674
66657,89347,0.8486976783877699
91234,66555,0.8667160290255433
91234,82563,0.8666590568875178
91234,85918,0.7840095122001897
91234,66736,0.8738389338815798
91234,71093,0.8796371169151486
91234,86577,0.858569066074103
91234,91465,0.8711243994751643
91234,97594,0.8658925967574221
91234,99791,0.8715039764538355
25699,7514,0.8366728730353323
25699,25143,0.7840336448236076
25699,4894,0.7875714129642782
11364,1322,0.8638850872231435
11364,1457,0.8528817716281311
11364,7758,0.8522636973530553
11364,7977,0.7997355402416967
11364,9152,0.863036417824816
11364,10317,0.8659486924982064
11364,4944,0.8647445139750048
11364,11451,0.8467974618029258
11364,16066,0.7894701156374174
11364,18185,0.8366846059541191
11364,22498,0.8111231109850909
25702,17470,0.7877168297617967
25702,11470,0.8056733839017749
25702,14935,0.7983007598244691
25702,28855,0.7929816249175389
11369,452,0.8443535524679813
11369,1543,0.8881646867561661
11369,1980,0.9134253632596744
11369,4744,0.8610603823242795
11369,4944,0.879570504137611
11369,9278,0.8347856034862258
11369,11305,0.9239343921696623
11369,14044,0.8642543820740416
11369,19908,0.8945267414698987
11369,25916,0.868220593253884
11369,28005,0.8599006946187412
11369,11880,0.8394141181098544
11369,16199,0.7988208067168284
89195,66765,0.8363577364597091
89195,82960,0.8921638123854722
89195,71093,0.8724371647484421
89195,92473,0.876301675152981
89195,94340,0.8935878282726705
89195,95631,0.8748483603252605
89195,96747,0.8717665546173604
89195,99791,0.9112925754108494
95343,83962,0.9008099846965152
95343,85062,0.8676411874034692
95343,85457,0.873590449918359
95343,92464,0.8362465071023596
95343,94016,0.9169302213812097
95343,95324,0.8148990089453063
95343,96240,0.9164099358071957
95343,97421,0.9091337983363518
95343,99756,0.8897402096720065
46192,45292,0.8471615570132089
46192,45226,0.7999862044923695
97395,64844,0.9334394711048973
97395,67939,0.8866412159413412
97395,83093,0.8383294414873782
97395,88778,0.8670946489090922
97395,89711,0.8480475938260156
97395,92473,0.8968908105035942
97395,71093,0.8990671323318861
97395,99791,0.9021119197581139
97395,97603,0.8637753139819395
15477,10614,0.8377434389416804
15477,12992,0.8288385528160314
15477,616,0.8089777822977722
15477,1322,0.8088361475755729
15477,10234,0.8156692877933116
15477,10642,0.814153536218661
15477,11032,0.7972921362232638
15477,13830,0.8508609531241689
89205,70807,0.8742539744296934
89205,71190,0.9015722164245329
89205,72287,0.8549556856010131
89205,75525,0.8796402332485709
89205,76361,0.864559297046451
89205,87728,0.8205518849237773
89205,89973,0.9502044745395173
89205,95631,0.8705224411605088
5240,2034,0.865541062504812
5240,2100,0.8588828978917462
5240,2200,0.811907013023602
5240,1980,0.8944871552971176
5240,6983,0.8948457452617757
5240,8068,0.8626425722967939
5240,11451,0.8832898697288296
5240,11470,0.885270761507277
5240,18382,0.8777026912287181
5240,6085,0.8511922959865489
5240,7758,0.8386177253360092
5240,11677,0.8423447877757745
5240,12660,0.8128637249916394
5240,15128,0.8568304100906764
87161,44715,0.923726752668212
87161,45226,0.8545258179447712
87161,47263,0.7763996625339189
87161,64846,0.8463899084774029
87161,76251,0.928557992044427
87161,80534,0.7939251106103685
87161,86939,0.8808531119766009
87161,76477,0.8898079593341386
87161,87995,0.8747603093444306
87161,89691,0.8883392610894737
87161,94016,0.8951131860022521
87161,95324,0.84476358463961
91258,83699,0.841816115435895
91258,87711,0.8607565102317695
91258,88224,0.8612252143838426
91258,96364,0.8410389917672378
91258,98182,0.8637131459016425
3196,2674,0.8805907780161993
3196,267,0.8002771526472539
3196,4894,0.7952146842837012
3196,6838,0.8300469763374633
3196,8525,0.8448194500166533
70784,57492,0.8143724158369361
70784,62833,0.8401320231762852
70784,49763,0.8086459357120103
70784,75829,0.8459077339966316
70784,80826,0.8296284160900581
70784,82864,0.812344442755524
70784,92410,0.8426067022952829
70784,95672,0.8253214150609172
31879,26682,0.8044904771239879
31879,28341,0.8492371400861476
31879,1980,0.7737859356369007
31879,15337,0.7562699153741931
31879,24575,0.7914953772431637
31879,25458,0.7485324404269101
31879,59977,0.763832100583239
83079,70180,0.9181589386172664
83079,86939,0.8496908416013094
83079,88265,0.8526561209696649
83079,92473,0.8704329983824952
83079,97441,0.8508470849744855
58505,63163,0.7966155548906824
58505,70854,0.854050756554166
58505,75883,0.8855305639114037
58505,88790,0.8519116269910558
97421,95343,0.9091337983363518
97421,77804,0.8429157336030207
97421,82810,0.8543885345311603
97421,94232,0.8575543287425725
97421,98685,0.8458786083463159
83093,86270,0.8267302881536518
83093,87711,0.7916594063833406
83093,90317,0.7907395854577657
83093,97395,0.8383294414873782
83093,98182,0.8278934629597288
9366,226,0.8416693241118417
9366,1045,0.8471940833612104
9366,1980,0.8506754798517115
9366,8283,0.8501784974402959
9366,13830,0.8430488087201399
9366,18382,0.8739822279115236
70807,68109,0.8962454445543114
70807,68962,0.8730904037341152
70807,67676,0.8593990725893917
70807,70971,0.883752358604427
70807,75525,0.8535306046394477
70807,80826,0.8899072309643242
70807,82966,0.8623614750039933
70807,89205,0.8742539744296934
70807,89973,0.8723317331399411
70807,92420,0.8942726324103529
58521,32125,0.7456383843455504
58521,51424,0.8229446177992578
58521,51867,0.9150632180590085
58521,64708,0.8571015684695554
58521,71142,0.8813538819004271
58521,73893,0.8938054955202245
58521,76873,0.8652702738226783
58521,83342,0.9090328026067226
99485,80369,0.8824585374221666
99485,80860,0.8858456026950879
99485,85153,0.871045672848086
99485,86379,0.8500166153635843
99485,88731,0.8088712642974518
99485,94232,0.9321546015160239
99485,96364,0.9301257427512316
99485,96901,0.8635456861327103
99485,87711,0.9019494632728333
99485,94685,0.8737614250592576
99485,99560,0.8861214616441409
64673,45292,0.9031664717481682
64673,64512,0.7805633280662587
64673,82042,0.8657216746868089
64673,92843,0.8639531657576995
64673,72993,0.7416154338328212
64673,85918,0.7853081600649429
64673,87728,0.7709448206585512
21666,5830,0.842399608168257
21666,2589,0.8062539264879269
21666,4588,0.8013574881102586
21666,11474,0.7958819481777331
21666,30464,0.6864954015612801
23715,11451,0.8673707400465014
23715,14315,0.8615355713813251
23715,17034,0.8810340855373648
23715,18430,0.8404819034724961
23715,19484,0.853745486441157
23715,23508,0.7352157310532786
23715,26059,0.8637756096101334
23715,31086,0.8500614315502568
85153,55802,0.8852866826523306
85153,70271,0.8791659280964128
85153,80369,0.8776923596636607
85153,82040,0.8396391209509623
85153,71142,0.9423901579894516
85153,86821,0.8726645382730093
85153,93026,0.9444253670886017
85153,93435,0.9074182580320094
85153,94232,0.8836456993586559
85153,99485,0.871045672848086
85153,87625,0.8593475057800053
85153,89577,0.8435312999013268
85153,99560,0.859770714118928
97441,81636,0.8670485008873731
97441,83079,0.8508470849744855
97441,94232,0.9061159380503617
97441,66499,0.8686266817554278
97441,71190,0.8667757064909413
97441,82434,0.8561585929026245
87207,57199,0.9024123272155058
87207,60020,0.8821670455347685
87207,77135,0.8053984222202466
87207,77804,0.8761733172182433
87207,79667,0.8917814645346345
87207,85062,0.8427044706122352
87207,72725,0.8837552459437347
87207,93564,0.8814867335845402
87207,94685,0.8811988748719111
7339,2100,0.8992886611970755
7339,2304,0.8374490193356364
7339,4651,0.8262388109303624
7339,8273,0.869174224772489
7339,15128,0.8210133002030937
7339,11204,0.7919109079984452
66736,42929,0.811369705425345
66736,50212,0.8318528106097203
66736,59797,0.8906931433301757
66736,61687,0.8816771092120668
66736,64846,0.8526816179191699
66736,66555,0.9549674246652916
66736,71093,0.8854171578978822
66736,76477,0.8845296916730667
66736,80482,0.9000614280010241
66736,82810,0.8848482306781462
66736,79977,0.8739446939273134
66736,81410,0.878740819004958
66736,85899,0.8286761443973347
66736,86577,0.8729713909277249
66736,91234,0.8738389338815798
15537,1527,0.8808693656133628
15537,13819,0.8509882584718758
15537,3947,0.84206950021721
15537,13606,0.8527408953589963
15537,18974,0.9137476739031115
15537,20589,0.8847411691331856
15537,24575,0.8295706597614859
1206,1494,0.9057700006229447
1206,2034,0.8084527077432201
1206,3937,0.8273162963494984
1206,6447,0.8271375052647967
1206,8505,0.8508687169391902
1206,8525,0.8258948755857917
1206,9079,0.8345810639327441
1206,9278,0.8090166960100703
1206,14263,0.7845185746142925
99514,87625,0.7884340090669516
99514,68962,0.7092039435629155
99514,90479,0.7180813992468809
99514,94229,0.7154501214980811
99514,97547,0.7736488257331243
11451,1045,0.8724676680785742
11451,2184,0.89690229787499
11451,5240,0.8832898697288296
11451,11364,0.8467974618029258
11451,1980,0.8620648612979218
11451,12182,0.8648643921281808
11451,19484,0.8623851315891663
11451,23715,0.8673707400465014
11451,17757,0.8218508430016952
11451,19338,0.7802058319938115
31931,4187,0.8363787919731082
31931,50804,0.803771585153036
31931,58732,0.8002896890895161
31931,82451,0.8149550325771204
31931,83210,0.8025831696357852
23744,1980,0.825492574831017
23744,11032,0.7871606560748733
23744,23899,0.8336736042778633
15554,2184,0.8509686151305137
15554,12992,0.8939438287390368
15554,616,0.7651560674677466
15554,1322,0.8148962474411995
15554,18185,0.8022833551202826
15554,21979,0.7928406436319904
64708,58521,0.8571015684695554
64708,66155,0.9084420279703805
64708,72554,0.9044719299299406
64708,73231,0.9342510870785848
64708,76873,0.905599065944933
64708,84213,0.8906017165025869
64708,75100,0.8175470900057903
64708,75829,0.8705387630292812
64708,82864,0.8715937003133295
64708,87728,0.7951123302690347
64708,88911,0.8715050017526047
64708,98656,0.8683687028342377
70854,53425,0.784299792688465
70854,58505,0.854050756554166
70854,62296,0.8284799591275981
70854,75142,0.8435168153318378
70854,80490,0.8471744956907107
70854,85062,0.8662659678846898
70854,96240,0.8456988079662979
70854,96791,0.8461048127329364
70854,75883,0.8311590003265357
31942,51864,0.9290934075972515
31942,67053,0.8573298362541358
31942,96240,0.8521688311611761
31942,55094,0.8426224498146453
85197,62296,0.841641545344314
85197,67067,0.8999064038709095
85197,60947,0.8400515894840019
85197,66499,0.8465910425924673
85197,71483,0.8571456559579774
85197,93026,0.8815349342501283
85197,90393,0.8202558534052498
11470,2034,0.8579571420717513
11470,5240,0.885270761507277
11470,8068,0.8713209327894212
11470,2304,0.8457424259666421
11470,4710,0.8559798089214586
11470,6983,0.8505456829152106
11470,8443,0.8476838915554948
11470,11617,0.8976336847055283
11470,18185,0.8490437829793274
11470,11932,0.8327650098545567
11470,12660,0.832177398527301
11470,25702,0.8056733839017749
11470,28017,0.7672007336232856
66766,62926,0.8396750655220326
66766,65353,0.8450878336801435
66766,49763,0.8193259716634608
66766,59924,0.8174250956269719
66766,75829,0.8121662382573224
66766,90075,0.80412571862835
66766,99756,0.8047538537313601
66765,40723,0.8345673788985433
66765,82451,0.8566298667793811
66765,82810,0.828419919695221
66765,89195,0.8363577364597091
66765,91388,0.9033768001717492
66765,92843,0.8668409421528485
66765,94340,0.8365706016320589
66765,94685,0.8355614029933033
11474,4741,0.8563176502770274
11474,9107,0.8474589572600587
11474,9804,0.8323435884437735
11474,21666,0.7958819481777331
11474,22663,0.7442244868233965
11474,28914,0.7961492688896367
15573,3937,0.8628349017355124
15573,1980,0.8972038626845835
15573,4744,0.8509284782868085
15573,13606,0.8632607873571743
15573,18928,0.8430474815941332
15573,19908,0.8648219425851342
15573,23899,0.8388086665449741
15573,26046,0.857361230954982
87254,66657,0.9092936643188256
87254,79977,0.8806050524230633
87254,71093,0.8939097499068868
87254,93203,0.8750789857536446
87254,95530,0.8862188792765169
87254,97594,0.868468414366711
87254,98574,0.9083325537627902
87254,89347,0.841802342317491
87254,94765,0.8682841987442856
87254,95105,0.8683523024500271
1245,252,0.8005733388564563
1245,4741,0.7887456918352929
1245,7633,0.8309389301287158
1245,12384,0.8172529286960813
1245,21979,0.7954797247896712
1245,3588,0.7769047926199178
1245,24834,0.7741741133847811
89310,63253,0.8028001408880489
89310,71814,0.821170859183057
89310,72287,0.7947960085721679
89310,81476,0.8100825028278075
89310,90479,0.835299649425585
97505,81410,0.8773443450541716
97505,87704,0.883657723381927
97505,94575,0.8645678684018505
97505,94685,0.8912525699065134
97505,97837,0.863951194758531
3300,984,0.7955874230707105
3300,1329,0.8481607504673848
3300,3013,0.8000149145574006
3300,4732,0.8046964987325051
3300,8283,0.8013874399948474
3300,8525,0.8700304360139137
3300,9096,0.8266803903923213
3300,9993,0.8204821594908865
3300,15128,0.8238451508944065
99560,82040,0.8352137196478392
99560,93564,0.8639143111294487
99560,94232,0.903691162428385
99560,99485,0.8861214616441409
99560,66499,0.8437243369626414
99560,76165,0.8515383018996607
99560,76853,0.8602849732786902
99560,79876,0.8534437203278683
99560,85153,0.859770714118928
79084,55807,0.8892340653738432
79084,68308,0.796776959901602
79084,64844,0.8316271373462489
79084,79876,0.851326547517667
79084,89402,0.8329453642506921
19698,10248,0.7828020568123639
19698,11993,0.8127788483593588
19698,1543,0.836487291912087
19698,10614,0.8276052310277815
19698,11305,0.8763569332887183
19698,15128,0.8381352941677369
19698,18382,0.8381560279720995
19698,21974,0.8880115593100997
44276,44624,0.8685475442894763
44276,49763,0.8276778710798346
44276,56287,0.8434969293887788
44276,56805,0.8453499877796665
44276,67920,0.8479295891899232
44276,71142,0.8520896693601474
44276,59381,0.7929415684474955
7416,495,0.7849664964641067
7416,4949,0.7603668509757049
7416,1527,0.8427188570254414
7416,1980,0.8328352459492506
7416,11346,0.8524746826000864
7416,11590,0.8305786508376954
7416,13606,0.8489345088305771
7416,18974,0.8635001350876473
7416,20589,0.8784381372516465
7416,21178,0.8748302561874469
7416,13207,0.8080579998551088
97529,59067,0.8626082487880131
97529,66307,0.7358054807451841
97529,83272,0.8623233356760241
97529,82451,0.8167311766929768
97529,91388,0.8354993676669298
97529,95672,0.8316814139547078
97529,99096,0.8772454601765409
93435,55739,0.8379453054634489
93435,70971,0.8401976327230631
93435,72554,0.8402777607630451
93435,78077,0.868701442018711
93435,80826,0.9456783220620385
93435,82563,0.8591654180164541
93435,85153,0.9074182580320094
93435,91465,0.8877394400127093
93435,91631,0.9289834687033943
93435,92420,0.9452579680123291
93435,93026,0.8789377110247759
93435,76873,0.8841020724579814
93435,95631,0.9198194599807309
93435,99791,0.8889619005871957
93435,98656,0.868112600281766
91388,51716,0.8727186813044301
91388,57199,0.8992564951822621
91388,60020,0.8594964599808199
91388,66765,0.9033768001717492
91388,67835,0.907526478240351
91388,72562,0.8952892098828432
91388,72725,0.928270624913651
91388,73755,0.8230217916941932
91388,80658,0.8803679683857645
91388,88731,0.8234184127950256
91388,97529,0.8354993676669298
91388,98930,0.8786138633404432
89347,43006,0.6784311228073514
89347,50141,0.7601043946256257
89347,65405,0.8484207936091975
89347,80308,0.7618513359460841
89347,66657,0.8486976783877699
89347,87254,0.841802342317491
17668,10422,0.8048831180689202
17668,13150,0.7860645988327296
17668,7138,0.7966264000067576
17668,15361,0.7794135713307065
17668,17034,0.831047783464941
17668,18104,0.8075466182283416
17668,21979,0.8449531250016312
83210,31931,0.8025831696357852
83210,59797,0.9181511102714386
83210,59924,0.868793808027057
83210,70180,0.8939071565897786
83210,74683,0.8919057016224102
83210,75883,0.8749644839118684
83210,80369,0.8698900336135509
83210,66499,0.8973920733450658
83210,72725,0.8813375053673274
83210,94232,0.9024458974707081
83210,83793,0.852459915319017
83210,93564,0.87249317601926
97547,73713,0.9038020871481486
97547,85457,0.81269733377522
97547,93026,0.8853231964672542
97547,49763,0.8575544070299189
97547,71142,0.9375704435078076
97547,99085,0.8601182540650595
97547,99514,0.7736488257331243
89356,50743,0.7822662446074898
89356,83310,0.8532770316044288
89356,83962,0.8430716142378246
89356,96240,0.8809470549271088
89356,99096,0.8303143047619633
89356,99756,0.8700527289505158
48397,31521,0.8561531177217344
48397,48986,0.8886094912387706
48397,50261,0.8304835380878697
48397,67536,0.8353499336485033
48397,68208,0.8636267279787269
48397,70971,0.8240016365304625
48397,82960,0.8495206213998456
48397,95631,0.8156239598110249
25876,13830,0.865111542926105
25876,28874,0.8723397584615438
25876,30552,0.8833952490776219
25876,32453,0.8409420109029755
72993,49763,0.7417501594794185
72993,64673,0.7416154338328212
72993,89792,0.7656975322727001
72993,98685,0.742080285471388
89378,76627,0.8963840671594983
89378,77361,0.9398518697335863
89378,78920,0.8824849962376644
89378,80482,0.8762412017981678
89378,80632,0.8880687480719007
89378,82040,0.8377792224181263
89378,87711,0.9286196723445711
89378,95672,0.8960970533857422
89378,98182,0.8840653407223334
89378,92458,0.8588085119395555
89378,98196,0.8717235280476885
13606,3491,0.8560098511922772
13606,4741,0.8366881804993217
13606,5210,0.821475964638781
13606,7416,0.8489345088305771
13606,7650,0.8285179568916536
13606,8443,0.8863865104279236
13606,8505,0.8736498603801534
13606,8516,0.7975203205819381
13606,10234,0.8433276591997279
13606,25458,0.9104803323311685
13606,15537,0.8527408953589963
13606,15573,0.8632607873571743
13606,18894,0.8375751283124316
13606,24023,0.8352013526086621
11559,1699,0.8449172369187805
11559,2589,0.8957390170585016
11559,12954,0.8447417087296397
11559,55094,0.8305314873466189
11558,1543,0.8617366135333416
11558,9152,0.8191057861478255
11558,4944,0.8543853878930803
11558,11305,0.8831747035330973
11558,12777,0.8431634035669389
11558,15337,0.8377619920201533
11558,27736,0.8753516786379079
11558,28341,0.834045620385509
1322,393,0.8308336406838916
1322,616,0.8598827362363982
1322,1045,0.8678761568853494
1322,1457,0.8806605404877247
1322,1771,0.8633824453779843
1322,6983,0.8645921510028564
1322,10234,0.8559382481846377
1322,11364,0.8638850872231435
1322,12992,0.8563592135990431
1322,24030,0.8575909435241551
1322,1994,0.8137133164223359
1322,7059,0.837801350940391
1322,9101,0.8242840127639965
1322,14315,0.8386445128001281
1322,15477,0.8088361475755729
1322,15554,0.8148962474411995
11563,143,0.8359663783466423
11563,172,0.8786986126440255
11563,452,0.8880222568770576
11563,1329,0.8582182679970135
11563,3013,0.8732177914877012
11563,4271,0.882211591921763
11563,4670,0.9307849298227605
11563,4894,0.9052228862726691
11563,4944,0.9023906017600656
11563,5666,0.8450857656495121
11563,5801,0.8259524523806834
11563,6759,0.7876052069263371
11563,10220,0.8337189904129836
11563,11305,0.891886180499645
11563,12450,0.8937575051057459
11563,16535,0.9016247934194755
11563,12384,0.8616418665266478
11563,15784,0.8491256931796751
11563,16365,0.8346789965886762
11563,17891,0.8114960591183419
11563,21827,0.7557676445797564
95530,76381,0.8853768879677677
95530,82960,0.8872486767906643
95530,86665,0.8774785624658253
95530,87254,0.8862188792765169
95530,89691,0.8795956333818075
95530,92473,0.858046823705164
95530,76477,0.8900115961020653
95530,85767,0.8814809128359176
95530,94016,0.8966530246148293
95530,97837,0.8850947421826512
95530,97603,0.8457787371964389
1329,452,0.8765546709946557
1329,3300,0.8481607504673848
1329,5666,0.8642139980961612
1329,9096,0.8737398299589948
1329,9107,0.8595480343529575
1329,9152,0.829059242605147
1329,10317,0.8422990419044346
1329,11204,0.8277552034046013
1329,11563,0.8582182679970135
1329,1995,0.8134955524884084
1329,6210,0.8196436231594983
1329,6759,0.7848257052821793
1329,16365,0.8274324884822657
1329,23502,0.779237307584637
1329,25634,0.7146267633945211
52532,48699,0.8681420989499545
52532,63163,0.7406686658353332
52532,83310,0.6881017159744734
52532,99923,0.6901382220132927
43006,44715,0.7389199585043176
43006,50141,0.6934468971862646
43006,64844,0.6779364570957692
43006,77135,0.6653001145548317
43006,80308,0.7200449260581954
43006,89347,0.6784311228073514
50487,45185,0.7863311704591154
50487,65353,0.8866061006827617
50487,69943,0.7977029811444563
50487,87625,0.7982735411099858
89400,68962,0.8563097605511173
89400,73231,0.894708358519685
89400,76361,0.8401086563590912
89400,76873,0.931274616713799
89400,83342,0.924243589649203
89400,86665,0.8581947402379994
89400,71142,0.9191384222567855
89400,89646,0.8854704705320217
89400,94016,0.8907070497568303
89400,97594,0.9072453124236229
89400,91465,0.8772956045823279
89400,92202,0.8774108488734095
7481,186,0.868558614830611
7481,2200,0.8217324739854477
7481,252,0.8359742020693398
7481,720,0.833465166066647
7481,1387,0.818487462994686
7481,9226,0.8329372453596664
7481,11677,0.8393849223231193
7481,15309,0.8161297073845638
7481,16199,0.7893386331481382
7481,17470,0.7071830516251582
97594,68962,0.8839808114034666
97594,72554,0.8575219476264666
97594,78077,0.8923677478020521
97594,81775,0.8306715150942975
97594,85899,0.8421020149721519
97594,87254,0.868468414366711
97594,89400,0.9072453124236229
97594,89577,0.8572407950913479
97594,89646,0.9015566730569752
97594,91234,0.8658925967574221
97594,91453,0.8824621570769985
97594,91465,0.9229601129715876
97594,92420,0.9335011280419817
97594,87704,0.8844145251000939
97594,97916,0.8594604517542621
97594,98605,0.8417271052823763
70971,47263,0.8019610091885705
70971,48397,0.8240016365304625
70971,70807,0.883752358604427
70971,31521,0.8423147400260218
70971,76165,0.8598182430317696
70971,80826,0.8932091565483858
70971,91631,0.8386163273529896
70971,93435,0.8401976327230631
70971,99085,0.8330951701257981
25916,11369,0.868220593253884
25916,23365,0.826869564443444
25916,1543,0.8182532511558045
25916,4944,0.8349132197027582
25916,11305,0.8451582535982266
25916,12777,0.8147268006226083
25916,26510,0.8510769064620108
25916,28005,0.8199352386342837
89402,75403,0.8264084253394379
89402,75829,0.8702121347561911
89402,78934,0.9027992873683051
89402,79084,0.8329453642506921
89402,64844,0.8650568027234233
89402,91453,0.8950268566374919
89402,91465,0.8775495400624921
89402,93203,0.8718235018898673
89402,97916,0.8658703157126715
89402,95324,0.8159023520550003
89402,98605,0.8509078482553308
62782,50804,0.8254529878150972
62782,63163,0.8319034779365693
62782,67053,0.830731051174153
62782,68123,0.8574663208620802
62782,76853,0.8251310435273119
62782,94232,0.84541604593706
62782,69943,0.7972252938991269
17727,11993,0.820340665971961
17727,1357,0.7968695005829483
17727,8525,0.7718301124153021
17727,21274,0.8761995318611255
91453,68109,0.8665421323109394
91453,68962,0.9137123084106265
91453,76251,0.9353987716574114
91453,76361,0.8396844493588321
91453,86930,0.8502104964375174
91453,87941,0.9035444469418611
91453,89402,0.8950268566374919
91453,71093,0.9121045783441042
91453,97594,0.8824621570769985
91453,91465,0.872184380480968
21827,720,0.7568615509097769
21827,2674,0.7559115848887249
21827,9993,0.7444473923653582
21827,10422,0.7578558444782574
21827,10761,0.7563798223333841
21827,11563,0.7557676445797564
21827,15784,0.7706772538750315
21827,22722,0.7711471986685748
97603,88824,0.8348169720237214
97603,92473,0.8630602130907644
97603,71093,0.8426116391103617
97603,95530,0.8457787371964389
97603,96111,0.8603950379511872
97603,97395,0.8637753139819395
97603,97837,0.8488371707661885
97603,99791,0.854645459198441
7493,4631,0.8860746764327768
7493,1543,0.836093330121405
7493,1980,0.8972411508717991
7493,4944,0.855496801816509
7493,10317,0.8397363179629529
7493,10761,0.8502231766120013
7493,12086,0.8324705980745496
7493,14044,0.84101809809827
7493,14077,0.8638595146617284
7493,17489,0.8580283549731935
7493,11204,0.8013150588565319
11590,689,0.7948480480666158
11590,7416,0.8305786508376954
11590,11346,0.8679309280252868
11590,8622,0.807232201738883
11590,23100,0.7396381754242272
83272,58732,0.8390112716624122
83272,59067,0.7870199319234131
83272,66307,0.7490354610028989
83272,79667,0.8491166823664965
83272,82451,0.9050105407231782
83272,94229,0.9053717979023573
83272,95672,0.84653080499974
83272,97529,0.8623233356760241
83272,98206,0.8471156816820576
91465,73231,0.9009833977064166
91465,86511,0.8361025756366128
91465,89402,0.8775495400624921
91465,89646,0.8558401556852153
91465,91234,0.8711243994751643
91465,89400,0.8772956045823279
91465,91453,0.872184380480968
91465,93435,0.8877394400127093
91465,97594,0.9229601129715876
91465,98574,0.8788010453131784
91465,97916,0.8555702601839829
91465,98605,0.8327581022619439
91465,99085,0.8710939448223631
30026,3013,0.7990406885102274
30026,17853,0.7793181358910722
30026,30464,0.719404090900758
64844,40496,0.8644178123453472
64844,43006,0.6779364570957692
64844,56758,0.8717793895727212
64844,61687,0.8880850230126391
64844,64472,0.888161406327994
64844,71093,0.9096675845200954
64844,87941,0.8746712306422648
64844,97395,0.9334394711048973
64844,78077,0.8702533426872439
64844,79084,0.8316271373462489
64844,85899,0.8446470654041877
64844,89402,0.8650568027234233
1357,1457,0.8758167198905671
1357,4732,0.8379378200150747
1357,5666,0.8527528389205746
1357,6922,0.8355129315546472
1357,9107,0.8420806057348648
1357,9580,0.8689069051341068
1357,12384,0.877157626944232
1357,6210,0.829473107337491
1357,7633,0.7961811127897477
1357,9804,0.8193155118480752
1357,16199,0.8101117617732125
1357,17727,0.7968695005829483
1357,22498,0.8100659519087253
64846,44715,0.8644842049202395
64846,45226,0.8862392179561105
64846,48986,0.8460740668573863
64846,66555,0.8523967423156359
64846,66736,0.8526816179191699
64846,71093,0.8516908676881014
64846,84213,0.8629684844797779
64846,87161,0.8463899084774029
64846,96364,0.8406105894044166
77135,43006,0.6653001145548317
77135,66499,0.829901377633106
77135,67835,0.8053506689545288
77135,72562,0.8167501696593664
77135,82810,0.8285359362662191
77135,87207,0.8053984222202466
54610,45313,0.7446404847368125
54610,48974,0.8100202210562084
54610,60104,0.8772692937650433
54610,62945,0.8555348656455627
54610,71814,0.8113967348123674
7514,188,0.8248873374375696
7514,2245,0.8149000825116713
7514,2369,0.8743748106818154
7514,4187,0.8768673439714897
7514,4271,0.8346514677815582
7514,8273,0.8998635916563011
7514,11043,0.8317252660923179
7514,12450,0.9059769667155151
7514,16535,0.8423737293978345
7514,25699,0.8366728730353323
7514,10963,0.7889812682103483
23899,7171,0.8332832067453684
23899,15573,0.8388086665449741
23899,16066,0.7548467381803277
23899,17139,0.8246673671882906
23899,17489,0.8471973601944528
23899,18382,0.8888870828442634
23899,19484,0.8819755542265088
23899,19908,0.8856056727203949
23899,20312,0.8078655762220792
23899,23744,0.8336736042778633
